run_date,provider,model,variable,forecast_type,target,point_forecast,last_official_period,last_official_value,used_web_search
2026-08-07,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-07,3.6,2026-06,3.5314,0.0
2026-08-07,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-07,3.3,2026-06,3.5314,0.0
2026-08-07,jrc,gpt-oss-120b,us_unrate,conditional,2026-07,4.25,2026-06,4.2,0.0
2026-08-07,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-07,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.44,2026-Q2,0.3729,0.0
2026-08-07,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-08,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-08,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.4,2026-06,3.5314,0.0
2026-08-08,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.45,2026-06,3.5314,0.0
2026-08-08,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-08,ec,gpt-5.1,us_unrate,unconditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-08,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,1.3,2026-06,1.1441,0.0
2026-08-08,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-08,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-08,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-08,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-08,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.2,2026-06,1.1441,0.0
2026-08-08,ec,gpt-5.1,us_unrate,conditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-08,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.3,2026-06,1.1441,0.0
2026-08-08,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,0.0
2026-08-08,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.35,2026-Q2,0.3729,0.0
2026-08-08,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-08,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-08-08,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-08,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-08,4.05,2026-07,4.1,1.0
2026-08-08,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-08,4.05,2026-07,4.1,0.0
2026-08-08,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-08,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.28,2026-06,3.5314,1.0
2026-08-08,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-07,3.4,2026-06,3.5314,0.0
2026-08-08,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-07,3.7,2026-06,3.5314,0.0
2026-08-08,jrc,gpt-oss-120b,us_unrate,unconditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-08,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-08,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-08,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-09,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-09,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,0.0
2026-08-09,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.0,2026-06,1.1441,0.0
2026-08-09,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.65,2026-Q2,0.3729,0.0
2026-08-09,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.6,2026-Q2,0.3729,0.0
2026-08-09,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-09,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-09,ec,gpt-5.1,us_unrate,conditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-09,ec,gpt-5.1,us_unrate,unconditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-09,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.7,2026-06,3.5314,0.0
2026-08-09,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-09,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-08,4.05,2026-07,4.1,0.0
2026-08-09,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.27,2026-06,1.1441,0.0
2026-08-09,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.25,2026-06,6.3,0.0
2026-08-09,jrc,gpt-oss-120b,us_unrate,conditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-09,jrc,gpt-oss-120b,us_unrate,unconditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-09,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-09,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-09,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-09,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.28,2026-06,3.5314,1.0
2026-08-09,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.7,2026-06,3.5314,0.0
2026-08-10,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.4,2026-06,3.5314,0.0
2026-08-10,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,0.95,2026-06,1.1441,0.0
2026-08-10,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.4,2026-Q2,0.3729,0.0
2026-08-10,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.3,2026-Q2,0.3729,0.0
2026-08-10,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.7,2026-06,3.5314,0.0
2026-08-10,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.2,2026-06,1.1441,0.0
2026-08-10,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.3,2026-06,1.1441,0.0
2026-08-10,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-10,ec,gpt-5.1,us_unrate,unconditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-10,ec,gpt-5.1,us_unrate,conditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-10,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-10,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-10,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.45,2026-Q2,0.3729,0.0
2026-08-10,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.2,2026-06,1.1441,0.0
2026-08-10,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,3.0,2026-07,2.9,0.0
2026-08-10,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.35,2026-06,6.3,0.0
2026-08-10,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-10,jrc,gpt-oss-120b,us_unrate,conditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-10,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-08-10,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.28,2026-06,3.5314,1.0
2026-08-10,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,1.0
2026-08-10,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-10,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-08,4.05,2026-07,4.1,1.0
2026-08-10,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-08,4.05,2026-07,4.1,1.0
2026-08-10,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-10,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-10,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-10,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-10,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-10,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-10,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-07,3.45,2026-06,3.5314,0.0
2026-08-10,jrc,gpt-oss-120b,ea_hicp_yoy,unconditional,2026-08,3.0,2026-07,2.9,0.0
2026-08-10,jrc,gpt-oss-120b,us_unrate,unconditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-10,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-11,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.41,2026-Q2,0.3729,0.0
2026-08-11,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,0.95,2026-06,1.1441,0.0
2026-08-11,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,0.9,2026-06,1.1441,0.0
2026-08-11,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.4,2026-06,3.5314,0.0
2026-08-11,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.68,2026-06,3.5314,0.0
2026-08-11,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,1.0
2026-08-11,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,3.0,2026-07,2.9,0.0
2026-08-11,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-11,ec,gpt-5.1,us_unrate,conditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-11,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-11,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.65,2026-Q2,0.3729,0.0
2026-08-11,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.6,2026-Q2,0.3729,0.0
2026-08-11,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,0.0
2026-08-11,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.32,2026-06,6.3,0.0
2026-08-11,ec,gpt-5.1,us_unrate,unconditional,2026-08,4.1,2026-07,4.1,1.0
2026-08-11,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-11,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-11,jrc,gpt-oss-120b,us_unrate,unconditional,2026-08,4.05,2026-07,4.1,0.0
2026-08-11,jrc,gpt-oss-120b,us_unrate,conditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-11,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-08-11,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.28,2026-06,3.5314,1.0
2026-08-11,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,1.0
2026-08-11,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-08,4.05,2026-07,4.1,1.0
2026-08-11,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-08,4.05,2026-07,4.1,0.0
2026-08-11,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-11,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-11,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-11,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-11,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-11,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-11,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-07,3.3,2026-06,3.5314,0.0
2026-08-11,jrc,gpt-oss-120b,ea_hicp_yoy,conditional,2026-08,2.9,2026-07,2.9,0.0
2026-08-11,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-12,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-12,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.31,2026-Q2,0.3729,0.0
2026-08-12,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.3,2026-06,1.1441,0.0
2026-08-12,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,0.95,2026-06,1.1441,0.0
2026-08-12,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.4,2026-06,3.5314,0.0
2026-08-12,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.68,2026-06,3.5314,0.0
2026-08-12,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.2,2026-06,1.1441,0.0
2026-08-12,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-12,ec,gpt-5.1,us_unrate,unconditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-12,ec,gpt-5.1,us_unrate,conditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-12,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-12,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-12,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.6,2026-Q2,0.3729,0.0
2026-08-12,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.45,2026-Q2,0.3729,0.0
2026-08-12,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.3,2026-Q2,0.3729,0.0
2026-08-12,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,3.0,2026-07,2.9,0.0
2026-08-12,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.32,2026-06,6.3,0.0
2026-08-12,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-12,jrc,gpt-oss-120b,us_unrate,conditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-12,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-12,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-08-12,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.28,2026-06,3.5314,1.0
2026-08-12,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,1.0
2026-08-12,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-08,4.05,2026-07,4.1,1.0
2026-08-12,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-08,4.15,2026-07,4.1,1.0
2026-08-12,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-12,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,3.1,2026-07,2.9,1.0
2026-08-12,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.42,2026-Q2,0.3729,1.0
2026-08-12,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-12,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-12,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-07,3.6,2026-06,3.5314,0.0
2026-08-12,jrc,gpt-oss-120b,ea_hicp_yoy,unconditional,2026-08,3.0,2026-07,2.9,0.0
2026-08-12,jrc,gpt-oss-120b,ea_hicp_yoy,conditional,2026-08,3.0,2026-07,2.9,0.0
2026-08-12,jrc,gpt-oss-120b,us_unrate,unconditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-12,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,1.0
2026-08-13,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-13,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.45,2026-Q2,0.3729,0.0
2026-08-13,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.22,2026-Q2,0.3729,0.0
2026-08-13,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.15,2026-06,1.1441,0.0
2026-08-13,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,0.9,2026-06,1.1441,0.0
2026-08-13,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.4,2026-06,3.5314,0.0
2026-08-13,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.7,2026-06,3.5314,0.0
2026-08-13,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,3.0,2026-07,2.9,0.0
2026-08-13,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-13,ec,gpt-5.1,us_unrate,conditional,2026-08,4.2,2026-07,4.1,0.0
2026-08-13,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-13,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-13,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.63,2026-Q2,0.3729,0.0
2026-08-13,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.45,2026-Q2,0.3729,0.0
2026-08-13,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-13,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-13,ec,gpt-5.1,us_unrate,unconditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-13,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-13,jrc,gpt-oss-120b,ea_hicp_yoy,unconditional,2026-08,2.95,2026-07,2.9,0.0
2026-08-13,jrc,gpt-oss-120b,us_unrate,unconditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-13,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-08-13,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.28,2026-06,3.5314,1.0
2026-08-13,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,1.0
2026-08-13,jrc,gpt-oss-120b,us_unrate,conditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-13,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-08,4.05,2026-07,4.1,1.0
2026-08-13,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-08,4.15,2026-07,4.1,1.0
2026-08-13,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-13,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-13,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-13,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.42,2026-Q2,0.3729,1.0
2026-08-13,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-13,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-13,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-07,3.4,2026-06,3.5314,0.0
2026-08-13,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-07,3.45,2026-06,3.5314,0.0
2026-08-13,jrc,gpt-oss-120b,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-13,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-14,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,3.0,2026-07,2.9,0.0
2026-08-14,ec,gpt-5.1,us_unrate,unconditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-14,ec,gpt-5.1,us_unrate,conditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-14,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-14,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-14,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.45,2026-Q2,0.3729,0.0
2026-08-14,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.45,2026-Q2,0.3729,0.0
2026-08-14,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-14,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-14,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-14,ec,gpt-5.1,us_cpi_yoy,conditional,2026-08,3.5,2026-07,3.3648,1.0
2026-08-14,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-14,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,1.2,2026-06,1.1441,0.0
2026-08-14,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-14,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-14,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-14,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-08,3.25,2026-07,3.3648,0.0
2026-08-14,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-08,4.15,2026-07,4.1,1.0
2026-08-14,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-14,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.28,2026-Q2,0.3729,0.0
2026-08-14,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-14,jrc,gpt-oss-120b,us_unrate,conditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-14,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-08,3.25,2026-07,3.3648,0.0
2026-08-15,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,3.0,2026-07,2.9,0.0
2026-08-15,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-15,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-15,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-15,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.62,2026-Q2,0.3729,0.0
2026-08-15,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-15,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-15,ec,gpt-5.1,us_unrate,conditional,2026-08,4.2,2026-07,4.1,0.0
2026-08-15,ec,gpt-5.1,us_unrate,unconditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-15,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-15,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-08,3.25,2026-07,3.3648,0.0
2026-08-15,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,1.35,2026-06,1.1441,0.0
2026-08-15,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.32,2026-06,1.1441,0.0
2026-08-15,jrc,gpt-oss-120b,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-15,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-08,3.1,2026-07,3.3648,0.0
2026-08-15,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-15,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-15,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-08,4.05,2026-07,4.1,1.0
2026-08-15,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-08,3.29,2026-07,3.3648,1.0
2026-08-15,ec,gpt-5.1,us_cpi_yoy,conditional,2026-08,3.55,2026-07,3.3648,0.0
2026-08-16,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.32,2026-Q2,0.3729,0.0
2026-08-16,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.3,2026-Q2,0.3729,0.0
2026-08-16,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-08,3.2,2026-07,3.3648,0.0
2026-08-16,ec,gpt-5.1,us_cpi_yoy,conditional,2026-08,3.55,2026-07,3.3648,0.0
2026-08-16,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-16,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.45,2026-Q2,0.3729,0.0
2026-08-16,ec,gpt-5.1,us_unrate,unconditional,2026-08,4.1,2026-07,4.1,0.0
